,0,1,2,3,4,5,6
0,gen_3827.png,0,0.0,1,6,6,0
0,gen_50181.png,51,0.7612,6,1,3,0
0,gen_19086.png,1,0.2,0,2,1,0
0,gen_97868.png,54,0.5294,25,8,11,0
0,gen_85631.png,21,0.5,7,7,5,0
0,gen_63250.png,4,0.0952,6,30,2,0
0,gen_10185.png,0,0.0,0,6,0,2
0,gen_17918.png,13,0.3714,0,0,22,0
0,gen_74147.png,6,0.1277,12,24,4,0
0,gen_92576.png,7,0.2121,5,14,7,0
0,gen_30753.png,0,0,0,0,0,0
0,gen_2904.png,0,0,0,0,0,0
0,gen_43054.png,2,0.0588,1,5,26,0
0,gen_67444.png,1,0.3333,0,1,1,0
0,gen_85899.png,30,0.4478,1,0,35,0
0,gen_62576.png,0,0.0,1,7,17,0
0,gen_31432.png,22,0.275,20,3,32,0
0,gen_50852.png,4,0.1111,5,12,15,0
0,gen_7718.png,16,0.3137,6,4,25,0
0,gen_16313.png,26,0.5,6,2,16,0
0,gen_45015.png,8,0.2759,2,1,17,0
0,gen_3260.png,31,0.5741,4,3,15,0
0,gen_12486.png,41,0.5062,3,8,27,0
0,gen_20424.png,4,0.2105,1,0,13,0
0,gen_18048.png,6,0.1277,3,27,11,0
0,gen_60807.png,0,0.0,0,4,8,0
0,gen_9632.png,0,0.0,2,1,7,0
0,gen_92967.png,12,0.2034,1,7,38,0
0,gen_87905.png,41,0.519,0,10,27,0
0,gen_43648.png,0,0.0,4,2,37,0
0,gen_98120.png,1,0.3333,0,1,1,0
0,gen_15220.png,3,0.0732,9,17,11,1
0,gen_86645.png,9,0.2,5,9,16,1
0,gen_64095.png,9,0.3,0,1,20,0
0,gen_94114.png,0,0.0,1,2,8,0
0,gen_62389.png,0,0.0,0,7,0,0
0,gen_80579.png,27,0.2872,27,0,36,0
0,gen_78874.png,0,0.0,0,0,1,0
0,gen_26669.png,1,0.0833,1,7,3,0
0,gen_42265.png,41,0.7193,0,0,14,0
0,gen_82054.png,6,0.0896,18,29,5,5
0,gen_97506.png,26,0.5098,4,8,11,0
0,gen_81907.png,9,0.2812,3,11,9,0
0,gen_79936.png,62,0.62,2,0,34,0
0,gen_34978.png,0,0.0,5,7,4,0
0,gen_99555.png,1,0.0769,2,6,4,0
0,gen_33864.png,3,0.0682,6,5,30,0
0,gen_45058.png,31,0.3523,12,15,29,1
0,gen_71020.png,9,0.25,4,11,11,1
0,gen_11978.png,5,0.1562,1,23,2,0
0,gen_75054.png,31,0.6078,8,4,6,1
0,gen_48762.png,10,0.1887,4,28,8,0
0,gen_97374.png,32,0.6154,11,1,7,0
0,gen_46939.png,24,0.9231,0,0,2,0
0,gen_73138.png,0,0.0,2,5,5,0
0,gen_94832.png,4,0.2667,4,1,6,0
0,gen_92955.png,1,0.2,0,2,2,0
0,gen_1880.png,0,0,0,0,0,0
0,gen_12648.png,57,0.8028,1,0,10,0
0,gen_40479.png,25,0.6579,0,7,6,0
0,gen_51164.png,32,0.4507,13,9,14,0
0,gen_76572.png,1,0.0256,6,17,15,0
0,gen_82069.png,4,0.2222,6,1,7,0
0,gen_793.png,1,0.0303,8,20,4,0
0,gen_51478.png,1,0.5,0,0,0,0
0,gen_24932.png,2,1.0,0,0,0,0
0,gen_27683.png,1,0.0323,3,23,4,0
0,gen_35756.png,12,0.75,1,1,2,0
0,gen_24385.png,11,0.2157,2,2,34,0
0,gen_43415.png,16,0.2078,5,0,55,0
0,gen_50176.png,4,0.1429,7,4,12,0
0,gen_19041.png,2,0.125,3,3,7,0
0,gen_28750.png,16,0.2667,1,2,41,0
0,gen_89956.png,9,0.225,10,11,8,1
0,gen_53447.png,11,0.1447,32,27,4,0
0,gen_77940.png,10,0.25,2,16,10,0
0,gen_43932.png,2,0.6667,0,0,1,0
0,gen_14655.png,7,0.1489,13,13,12,0
0,gen_82268.png,3,0.0566,2,14,33,0
0,gen_52950.png,7,0.875,0,0,0,0
0,gen_62387.png,0,0.0,2,6,6,0
0,gen_12815.png,0,0.0,13,0,47,0
0,gen_40099.png,0,0.0,2,2,0,0
0,gen_59899.png,22,0.4783,2,8,13,0
0,gen_59626.png,3,0.15,1,6,10,0
0,gen_79263.png,9,0.1957,1,8,27,0
0,gen_13530.png,5,0.2273,5,8,3,1
0,gen_88961.png,0,0.0,0,13,4,0
0,gen_95193.png,1,0.05,1,3,15,0
0,gen_83719.png,0,0.0,0,10,2,0
0,gen_68825.png,0,0,0,0,0,0
0,gen_42861.png,43,0.43,8,3,42,0
0,gen_97894.png,0,0.0,11,15,14,1
0,gen_6779.png,0,0.0,0,5,0,0
0,gen_53862.png,9,0.1636,8,5,32,0
0,gen_66380.png,7,0.5385,2,0,4,0
0,gen_13792.png,18,0.4186,4,6,14,0
0,gen_65666.png,15,0.3061,3,24,7,0
0,gen_19906.png,0,0.0,1,2,10,0
0,gen_1565.png,9,0.2143,1,3,28,0
0,gen_8296.png,0,0.0,0,3,14,0
0,gen_77844.png,0,0.0,1,5,2,0
0,gen_27629.png,21,0.6,0,3,11,0
0,gen_73110.png,5,0.1316,1,29,2,1
0,gen_16884.png,1,0.2,0,4,0,0
0,gen_12543.png,0,0.0,0,0,5,0
0,gen_84208.png,5,0.125,7,7,19,0
0,gen_1311.png,9,0.1286,17,19,24,0
0,gen_28267.png,36,0.45,10,29,4,0
0,gen_24270.png,3,0.2,0,5,4,1
0,gen_15176.png,1,0.0263,3,20,14,0
0,gen_72202.png,0,0.0,0,0,2,0
0,gen_81554.png,20,0.3704,8,8,18,0
0,gen_98244.png,0,0.0,0,0,2,0
0,gen_60046.png,20,0.3571,4,2,28,2
0,gen_77299.png,13,0.3421,4,18,3,0
0,gen_76582.png,16,0.25,17,16,13,0
0,gen_48708.png,13,0.3095,8,9,11,0
0,gen_96810.png,25,0.7143,1,3,5,0
0,gen_13298.png,41,0.5616,6,3,22,0
0,gen_28056.png,0,0.0,0,3,3,0
0,gen_93557.png,3,0.1304,4,6,10,0
0,gen_42140.png,2,0.0426,6,7,32,0
0,gen_63620.png,17,0.5,1,10,5,0
0,gen_88787.png,2,0.0645,2,19,8,0
0,gen_33241.png,2,0.0909,4,1,15,0
0,gen_75755.png,3,0.1071,1,13,11,0
0,gen_73323.png,0,0,0,0,0,0
0,gen_20514.png,1,0.0556,0,0,17,0
0,gen_16441.png,6,0.0909,3,20,34,0
0,gen_24148.png,0,0.0,6,12,12,0
0,gen_44690.png,17,0.3333,12,11,9,0
0,gen_94459.png,4,0.129,6,15,6,0
0,gen_49073.png,42,0.5,7,12,22,0
0,gen_15217.png,5,0.1429,2,0,27,0
0,gen_15396.png,9,0.2727,5,16,3,0
0,gen_25341.png,0,0.0,0,5,0,0
0,gen_28060.png,0,0.0,1,3,13,0
0,gen_62430.png,28,0.3889,4,9,31,0
0,gen_9124.png,26,0.7429,0,0,9,0
0,gen_43601.png,0,0.0,10,12,10,0
0,gen_75396.png,35,0.6034,3,8,10,0
0,gen_77642.png,11,0.2,12,17,15,0
0,gen_9986.png,16,0.4,5,7,12,0
0,gen_90868.png,1,0.027,8,3,25,0
0,gen_12522.png,1,0.0312,5,7,19,0
0,gen_42188.png,12,0.25,5,22,8,0
0,gen_86774.png,2,0.0833,1,6,15,0
0,gen_33736.png,28,0.56,0,0,20,0
0,gen_31289.png,12,0.6,1,0,6,0
0,gen_77247.png,10,0.3333,4,7,9,0
0,gen_40177.png,0,0,0,0,0,0
0,gen_21948.png,0,0.0,1,0,5,0
0,gen_68808.png,7,0.2258,0,13,11,0
0,gen_67759.png,73,0.9012,0,0,8,0
0,gen_84203.png,33,0.7333,0,0,11,0
0,gen_9530.png,7,0.1892,9,17,4,0
0,gen_322.png,35,0.4861,3,0,31,0
0,gen_37376.png,35,0.614,4,2,16,0
0,gen_89.png,36,0.6667,1,2,14,0
0,gen_46092.png,0,0.0,3,12,2,1
0,gen_69332.png,29,0.58,6,2,13,0
0,gen_30831.png,32,0.5926,1,13,7,0
0,gen_63622.png,9,0.1525,12,17,21,0
0,gen_96054.png,43,0.8269,0,0,7,0
0,gen_11906.png,11,0.5789,1,0,7,0
0,gen_23669.png,13,0.2826,4,3,26,0
0,gen_93278.png,4,0.6667,0,0,2,0
0,gen_291.png,0,0.0,4,6,7,3
0,gen_18569.png,2,0.037,5,0,47,0
0,gen_43470.png,19,0.3167,1,4,34,0
0,gen_44468.png,1,0.0455,2,15,4,0
0,gen_60489.png,3,0.1071,3,15,5,1
0,gen_69123.png,2,0.2,1,7,0,0
0,gen_61404.png,7,0.1707,6,12,16,0
0,gen_19381.png,0,0.0,1,11,9,1
0,gen_50647.png,0,0.0,0,1,4,0
0,gen_62552.png,0,0.0,5,15,1,0
0,gen_56436.png,5,0.3571,0,0,9,0
0,gen_12051.png,21,0.4038,0,1,30,0
0,gen_73842.png,8,0.1159,12,4,43,0
0,gen_70698.png,1,1.0,0,0,0,0
0,gen_51340.png,11,0.2895,3,10,14,0
0,gen_26477.png,40,0.6557,5,1,10,0
0,gen_34971.png,7,0.14,14,18,11,0
0,gen_51857.png,40,0.6349,1,0,21,0
0,gen_1995.png,6,0.2308,0,3,16,0
0,gen_49010.png,0,0.0,6,3,5,0
0,gen_64553.png,1,0.0909,0,6,3,1
0,gen_41103.png,4,0.0606,14,8,39,0
0,gen_48177.png,2,0.1667,0,1,9,0
0,gen_85773.png,6,0.12,15,8,20,0
0,gen_67508.png,0,0.0,0,0,1,0
0,gen_97614.png,3,0.2143,1,7,3,0
0,gen_46187.png,0,0,0,0,0,0
0,gen_47543.png,0,0.0,4,6,13,0
0,gen_3815.png,0,0.0,0,3,2,0
0,gen_40247.png,19,0.413,1,2,24,0
0,gen_40248.png,11,0.3333,1,6,15,0
0,gen_83087.png,38,0.5846,7,8,11,0
0,gen_4535.png,21,0.3333,9,31,2,0
0,gen_1138.png,0,0.0,0,6,10,0
0,gen_97715.png,16,0.2963,0,0,37,0
0,gen_11854.png,32,0.6154,3,2,13,0
0,gen_39422.png,1,0.0385,4,17,3,0
0,gen_13486.png,8,0.2,2,16,13,1
0,gen_78911.png,5,0.1136,9,5,24,0
0,gen_2243.png,0,0.0,1,1,4,0
0,gen_8954.png,15,0.3333,11,9,10,0
0,gen_27339.png,39,0.7091,0,0,13,0
0,gen_62835.png,29,0.3766,19,6,23,0
0,gen_43830.png,33,0.6111,2,6,11,1
0,gen_82596.png,41,0.5467,4,2,27,1
0,gen_99643.png,2,0.1333,2,6,5,0
0,gen_49448.png,9,0.2308,2,0,26,0
0,gen_71626.png,16,0.4571,0,12,5,0
0,gen_46964.png,0,0.0,3,1,3,1
0,gen_46428.png,0,0.0,8,32,7,0
0,gen_68885.png,0,0.0,1,5,8,0
0,gen_733.png,28,0.4828,1,10,19,0
0,gen_6695.png,27,0.4355,4,1,26,0
0,gen_61326.png,6,0.1132,8,8,31,0
0,gen_29428.png,12,0.2034,9,2,35,0
0,gen_90533.png,28,0.4444,5,11,19,0
0,gen_15103.png,0,0.0,2,1,4,3
0,gen_31039.png,0,0.0,3,6,16,0
0,gen_96046.png,24,0.5106,0,0,23,0
0,gen_34490.png,7,0.1522,3,7,28,0
0,gen_79950.png,21,0.6176,2,6,4,0
0,gen_48397.png,0,0.0,0,1,0,0
0,gen_55928.png,1,0.037,1,3,21,0
0,gen_67005.png,0,0.0,0,10,18,0
0,gen_92590.png,19,0.2836,0,0,48,0
0,gen_31481.png,6,0.1091,3,23,22,0
0,gen_17947.png,27,0.4737,1,1,27,0
0,gen_91559.png,8,0.1569,9,5,29,0
0,gen_89955.png,15,0.3571,4,10,13,0
0,gen_39088.png,48,0.7164,0,0,12,0
0,gen_74006.png,1,0.0909,1,1,8,0
0,gen_99786.png,7,0.1707,9,6,17,1
0,gen_12842.png,0,0.0,0,1,4,0
0,gen_16147.png,40,0.6154,0,0,22,0
0,gen_60331.png,34,0.4595,5,17,18,0
0,gen_5916.png,46,0.6866,2,1,17,0
0,gen_39732.png,16,0.2759,13,10,18,0
0,gen_74432.png,8,0.2353,3,14,9,0
0,gen_35869.png,0,0.0,0,0,2,0
0,gen_59280.png,38,0.7755,0,0,7,0
0,gen_53576.png,0,0.0,8,8,14,0
0,gen_77117.png,0,0.0,4,7,16,0
0,gen_91189.png,0,0.0,1,1,13,0
0,gen_44848.png,23,0.4182,8,0,23,0
0,gen_44921.png,9,0.1475,8,16,27,0
0,gen_51530.png,48,0.8136,0,0,9,0
0,gen_3626.png,38,0.6786,1,5,11,0
0,gen_8990.png,13,0.1733,16,17,28,0
0,gen_31484.png,13,0.4815,1,4,8,0
0,gen_87471.png,3,0.0682,8,6,27,0
0,gen_63748.png,36,0.4675,3,0,37,0
0,gen_44824.png,9,0.375,0,0,13,1
0,gen_37937.png,3,0.0769,1,17,15,3
0,gen_14056.png,3,0.15,2,9,6,0
0,gen_56216.png,51,0.5484,6,0,36,0
0,gen_48730.png,1,0.1111,0,2,6,0
0,gen_51440.png,35,0.4268,3,0,41,0
0,gen_38203.png,1,0.0588,0,2,14,0
0,gen_91510.png,10,0.1754,8,23,14,0
0,gen_69152.png,14,0.28,3,29,4,0
0,gen_11529.png,0,0.0,1,0,0,0
0,gen_49134.png,6,0.1714,0,25,4,0
0,gen_4325.png,0,0.0,1,1,4,0
0,gen_36598.png,48,0.64,3,9,13,0
0,gen_22211.png,2,0.0588,0,14,18,0
0,gen_36000.png,1,0.1,2,2,5,0
0,gen_39072.png,0,0.0,7,4,4,0
0,gen_80027.png,41,0.6833,3,10,6,0
0,gen_86805.png,13,0.3939,1,15,4,0
0,gen_29103.png,0,0.0,0,6,1,0
0,gen_55890.png,6,0.1429,2,9,25,0
0,gen_60739.png,6,0.6,0,0,4,0
0,gen_23866.png,2,0.6667,0,0,1,0
0,gen_84992.png,22,0.6286,0,4,8,0
0,gen_81248.png,6,0.125,5,23,14,0
0,gen_59047.png,9,0.2903,1,0,19,0
0,gen_92528.png,32,0.4776,6,11,14,0
0,gen_47504.png,39,0.6724,1,0,16,0
0,gen_32765.png,8,0.25,2,14,8,0
0,gen_15781.png,2,0.08,5,6,12,0
0,gen_26815.png,37,0.5968,2,2,17,0
0,gen_67790.png,5,0.2083,2,3,14,0
0,gen_74495.png,11,0.3333,7,2,13,0
0,gen_5440.png,41,0.8039,2,1,6,0
0,gen_28586.png,18,0.3913,1,8,15,0
0,gen_51498.png,5,0.1515,10,5,13,0
0,gen_82774.png,3,0.1304,0,6,14,0
0,gen_6813.png,13,0.325,3,13,10,0
0,gen_15254.png,32,0.7619,1,9,0,0
0,gen_9494.png,3,0.0769,11,2,22,0
0,gen_36452.png,1,0.0476,5,15,0,0
0,gen_41157.png,6,0.1364,7,8,23,0
0,gen_79521.png,39,0.6842,1,8,9,0
0,gen_23129.png,0,0.0,1,8,7,0
0,gen_22745.png,3,0.12,2,10,10,0
0,gen_80471.png,0,0.0,0,5,2,0
0,gen_35707.png,3,0.0857,1,24,7,0
0,gen_12433.png,1,0.1667,0,1,4,0
0,gen_96985.png,4,0.1081,8,10,15,0
0,gen_53221.png,6,0.2,1,6,13,0
0,gen_86380.png,2,0.087,1,7,13,0
0,gen_24669.png,11,0.1897,21,12,12,0
0,gen_37090.png,10,0.1639,7,30,14,0
0,gen_30560.png,28,0.3684,1,3,43,0
0,gen_11587.png,11,0.25,4,27,2,0
0,gen_1271.png,8,0.2,3,1,28,0
0,gen_43026.png,0,0.0,9,3,16,0
0,gen_24504.png,22,0.449,5,3,17,0
0,gen_34732.png,10,0.2,8,6,21,2
0,gen_39605.png,5,0.1562,1,12,14,0
0,gen_57795.png,37,0.3854,6,0,52,0
0,gen_99125.png,13,0.1226,28,2,61,0
0,gen_76.png,20,0.5714,2,6,6,0
0,gen_16514.png,2,0.0202,21,0,75,0
0,gen_83197.png,12,0.2353,7,27,5,0
0,gen_63339.png,18,0.4,2,13,10,0
0,gen_42876.png,0,0.0,5,25,12,1
0,gen_44753.png,42,0.6774,2,2,16,0
0,gen_28169.png,2,0.1429,0,0,12,0
0,gen_25233.png,9,0.1667,0,16,27,0
0,gen_80070.png,42,0.8235,2,3,4,0
0,gen_74411.png,0,0,0,0,0,0
0,gen_91492.png,7,0.175,3,24,6,0
0,gen_20045.png,0,0.0,0,2,6,0
0,gen_77353.png,22,0.3729,3,5,26,0
0,gen_39136.png,0,0,0,0,0,0
0,gen_78735.png,12,0.3636,6,8,6,0
0,gen_76253.png,59,0.7662,0,0,14,0
0,gen_44574.png,6,0.1429,1,7,27,0
0,gen_13700.png,9,0.4091,0,1,12,0
0,gen_2755.png,31,0.5082,8,2,15,0
0,gen_95099.png,62,0.6966,14,3,9,0
0,gen_6932.png,24,0.4364,0,0,30,0
0,gen_77785.png,5,0.1136,8,26,5,0
0,gen_43271.png,22,0.6471,2,4,5,0
0,gen_10975.png,3,0.2308,2,2,6,0
0,gen_90382.png,24,0.6,3,1,11,0
0,gen_45187.png,1,0.0133,3,0,71,0
0,gen_79443.png,0,0.0,3,11,23,0
0,gen_83649.png,17,0.3091,0,8,27,0
0,gen_77932.png,0,0.0,3,7,7,0
0,gen_90995.png,14,0.2593,1,0,38,0
0,gen_17235.png,0,0.0,0,1,6,0
0,gen_19788.png,34,0.4416,16,15,5,4
0,gen_1191.png,19,0.413,7,6,11,0
0,gen_94178.png,0,0.0,2,2,21,0
0,gen_5697.png,0,0.0,0,3,3,0
0,gen_61114.png,3,0.1154,0,10,12,1
0,gen_2253.png,28,0.3544,12,2,36,0
0,gen_92996.png,0,0.0,0,4,5,0
0,gen_31310.png,8,0.4444,0,0,10,0
0,gen_5294.png,0,0.0,0,1,1,0
0,gen_4178.png,0,0.0,0,0,1,0
0,gen_13499.png,11,0.1833,10,3,35,0
0,gen_74375.png,0,0.0,0,0,1,0
0,gen_4294.png,3,0.2727,0,0,8,0
0,gen_43551.png,30,0.4762,8,1,21,0
0,gen_11347.png,4,0.1739,1,11,7,0
0,gen_70836.png,15,0.5769,2,5,3,1
0,gen_72969.png,37,0.6379,2,8,9,0
0,gen_89125.png,39,0.78,3,0,6,0
0,gen_18128.png,5,0.1282,6,2,26,0
0,gen_25296.png,27,0.7714,0,0,8,0
0,gen_39509.png,0,0.0,1,2,8,0
0,gen_829.png,42,0.7636,1,1,11,0
0,gen_16829.png,0,0.0,0,1,2,0
0,gen_75607.png,16,0.2581,11,12,20,1
0,gen_84720.png,0,0.0,1,4,4,0
0,gen_77786.png,0,0.0,0,2,13,0
0,gen_69249.png,0,0.0,0,2,2,0
0,gen_13778.png,12,0.2727,15,9,7,0
0,gen_43688.png,7,0.1707,5,7,21,0
0,gen_48487.png,1,0.0256,5,15,18,0
0,gen_6864.png,1,0.0769,1,5,6,0
0,gen_77248.png,12,0.5455,1,6,3,0
0,gen_70446.png,0,0.0,0,1,4,0
0,gen_55315.png,0,0.0,4,1,16,0
0,gen_84969.png,15,0.5556,5,0,7,0
0,gen_16418.png,23,0.697,1,8,1,0
0,gen_5954.png,7,0.7778,2,0,0,0
0,gen_5014.png,31,0.4306,7,11,21,0
0,gen_51953.png,62,0.62,7,0,29,0
0,gen_51730.png,0,0.0,0,0,2,0
0,gen_50094.png,9,0.2093,8,13,11,0
0,gen_93076.png,7,0.28,0,0,17,0
0,gen_93613.png,37,0.5286,2,0,28,0
0,gen_28224.png,7,0.1296,15,11,20,0
0,gen_79422.png,10,0.3704,0,6,11,0
0,gen_75500.png,12,0.2667,8,8,17,0
0,gen_89447.png,11,0.2115,7,18,14,2
0,gen_75085.png,6,0.2609,1,6,8,1
0,gen_81151.png,0,0.0,0,4,9,0
0,gen_47234.png,4,0.1176,11,7,12,0
0,gen_26993.png,12,0.8,0,0,3,0
0,gen_92479.png,0,0.0,3,10,13,0
0,gen_75996.png,64,0.7619,2,2,15,0
0,gen_42190.png,10,0.2128,9,9,19,0
0,gen_90240.png,7,0.1273,1,2,45,0
0,gen_48137.png,13,0.2,22,10,18,0
0,gen_25599.png,18,0.5806,0,2,9,0
0,gen_17469.png,0,0.0,2,8,5,0
0,gen_6540.png,4,0.0952,4,17,15,2
0,gen_93623.png,43,0.5584,7,2,22,0
0,gen_12305.png,4,0.1143,6,1,24,0
0,gen_44196.png,13,0.1461,2,2,69,0
0,gen_12548.png,11,0.2558,11,2,19,0
0,gen_90532.png,1,0.125,1,3,2,0
0,gen_74897.png,1,0.0233,3,20,17,0
0,gen_27367.png,1,0.0217,4,8,33,0
0,gen_72664.png,25,0.8929,0,1,1,0
0,gen_88567.png,3,0.75,0,0,1,0
0,gen_94938.png,1,1.0,0,0,0,0
0,gen_51795.png,0,0.0,3,21,1,0
0,gen_72656.png,2,0.0606,2,15,14,0
0,gen_50291.png,10,0.2174,1,2,32,0
0,gen_8281.png,0,0,0,0,0,0
0,gen_32066.png,30,0.3896,19,9,17,0
0,gen_74782.png,2,0.0541,6,10,19,0
0,gen_90798.png,6,0.15,14,7,13,0
0,gen_46062.png,0,0.0,0,0,1,0
0,gen_36353.png,10,0.1667,5,30,10,5
0,gen_72154.png,37,0.5692,12,7,8,0
0,gen_89639.png,35,0.7143,3,7,2,0
0,gen_91907.png,2,0.087,0,4,16,0
0,gen_76347.png,0,0.0,1,0,4,0
0,gen_34422.png,0,0.0,4,3,7,0
0,gen_84882.png,3,0.0938,9,6,13,0
0,gen_8189.png,27,0.3375,10,0,42,0
0,gen_44135.png,1,0.0667,1,13,0,0
0,gen_58554.png,0,0.0,0,0,2,0
0,gen_3412.png,3,0.0857,3,15,14,0
0,gen_50685.png,15,0.3261,3,4,21,2
0,gen_13106.png,3,0.0811,5,5,24,0
0,gen_91854.png,28,0.4308,3,3,31,0
0,gen_40428.png,0,0,0,0,0,0
0,gen_85716.png,13,0.2766,4,23,7,0
0,gen_81007.png,17,0.2742,15,11,16,0
0,gen_49160.png,12,0.2222,3,19,20,0
0,gen_42257.png,10,0.7143,0,1,2,0
0,gen_41275.png,1,0.0625,0,1,13,0
0,gen_84736.png,0,0,0,0,0,0
0,gen_76311.png,9,0.2812,2,18,1,1
0,gen_76502.png,3,0.0909,4,21,5,0
0,gen_74472.png,0,0.0,1,8,1,0
0,gen_57605.png,12,0.2927,6,6,17,0
0,gen_55260.png,8,0.3478,0,3,10,0
0,gen_93209.png,1,0.04,5,1,17,0
0,gen_96377.png,10,0.2326,6,15,10,1
0,gen_45123.png,11,0.6111,3,2,2,0
0,gen_64410.png,18,0.3273,7,1,28,0
0,gen_45021.png,6,0.2069,4,1,18,0
0,gen_47632.png,1,0.0769,2,7,3,0
0,gen_88632.png,1,1.0,0,0,0,0
0,gen_96691.png,22,0.5946,0,0,14,0
0,gen_244.png,11,0.3929,2,0,15,0
0,gen_72081.png,0,0.0,0,1,0,0
0,gen_30276.png,3,0.2308,1,0,2,7
0,gen_62093.png,4,0.0556,6,4,56,0
0,gen_960.png,16,0.3478,3,15,10,0
0,gen_46839.png,3,0.2,3,4,5,0
0,gen_86755.png,13,0.1733,8,15,38,0
0,gen_24876.png,1,0.0217,8,3,34,0
0,gen_36657.png,8,0.0792,5,2,86,0
0,gen_17804.png,0,0.0,20,13,15,0
0,gen_49368.png,0,0.0,12,6,32,0
0,gen_80193.png,19,0.3455,4,5,22,1
0,gen_95818.png,36,0.766,0,1,10,0
0,gen_25638.png,16,0.4706,1,10,6,0
0,gen_79527.png,23,0.4423,8,5,14,0
0,gen_93293.png,1,0.1111,0,2,6,0
0,gen_28413.png,5,0.2174,1,13,4,0
0,gen_56131.png,0,0.0,0,1,1,0
0,gen_97031.png,18,0.4091,2,4,19,0
0,gen_31829.png,7,0.1591,18,13,6,0
0,gen_96834.png,0,0.0,0,1,0,0
0,gen_22055.png,0,0.0,1,3,4,0
0,gen_66180.png,0,0,0,0,0,0
0,gen_76183.png,2,0.037,30,5,16,0
0,gen_92934.png,0,0.0,0,1,5,0
0,gen_59509.png,38,0.6032,12,0,12,0
0,gen_29544.png,3,0.0938,4,17,8,0
0,gen_72584.png,1,0.3333,0,0,2,0
0,gen_43787.png,8,0.2963,4,1,14,0
0,gen_43820.png,0,0.0,15,8,35,0
0,gen_27181.png,5,0.4167,0,1,6,0
0,gen_1071.png,2,0.04,4,3,39,0
0,gen_20206.png,12,0.5455,0,0,8,0
0,gen_66728.png,20,0.4444,3,6,16,0
0,gen_78198.png,38,0.717,1,5,6,0
0,gen_35299.png,9,0.1324,16,25,14,0
0,gen_30270.png,31,0.62,0,0,19,0
0,gen_97428.png,8,0.1778,5,10,22,0
0,gen_16444.png,0,0.0,1,0,5,0
0,gen_72955.png,0,0,0,0,0,0
0,gen_92796.png,0,0.0,3,6,2,0
0,gen_43576.png,0,0.0,4,0,5,0
0,gen_38002.png,0,0.0,0,0,5,0
0,gen_63324.png,0,0.0,1,2,6,2
0,gen_19890.png,26,0.6842,0,0,11,0
0,gen_95338.png,2,0.0392,0,0,49,0
0,gen_38186.png,28,0.7,1,4,6,0
0,gen_78336.png,10,0.2222,1,5,27,0
0,gen_7695.png,35,0.473,3,0,36,0
0,gen_71267.png,30,0.3659,25,0,24,0
0,gen_39998.png,45,0.6716,2,4,11,0
0,gen_68731.png,16,0.3019,5,21,11,0
0,gen_3621.png,0,0,0,0,0,0
0,gen_4896.png,0,0.0,2,18,4,0
0,gen_58257.png,16,0.254,2,12,33,0
0,gen_66659.png,10,0.25,4,5,21,0
0,gen_67817.png,0,0.0,1,6,4,0
0,gen_16995.png,0,0.0,4,16,6,0
0,gen_76885.png,2,0.2857,0,4,0,0
0,gen_89308.png,5,0.125,10,5,19,0
0,gen_89037.png,1,0.0667,5,1,8,0
0,gen_55910.png,25,0.4717,0,13,14,0
0,gen_64791.png,12,0.169,11,19,28,0
0,gen_10430.png,0,0.0,1,2,0,0
0,gen_13482.png,0,0.0,4,9,26,0
0,gen_11686.png,0,0.0,0,3,0,0
0,gen_6605.png,7,0.35,0,0,11,0
0,gen_93921.png,1,0.02,15,13,21,0
0,gen_31031.png,0,0.0,1,11,2,0
0,gen_1024.png,55,0.7333,1,3,15,0
0,gen_4041.png,0,0.0,0,0,1,0
0,gen_80107.png,1,0.1111,1,4,3,0
0,gen_72035.png,6,0.0789,3,0,66,1
0,gen_9095.png,7,0.2059,0,0,25,0
0,gen_5284.png,8,0.1404,12,12,24,0
0,gen_73089.png,13,0.5417,1,5,5,0
0,gen_40111.png,17,0.3333,3,3,28,0
0,gen_12900.png,1,0.1429,1,2,3,0
0,gen_33542.png,19,0.6786,0,2,7,0
0,gen_452.png,0,0.0,0,2,0,0
0,gen_28099.png,20,0.4082,3,10,16,0
0,gen_10440.png,2,0.0177,13,0,97,0
0,gen_10224.png,19,0.5758,2,6,5,0
0,gen_41805.png,31,0.5636,7,9,5,3
0,gen_65131.png,2,0.3333,3,1,0,0
0,gen_57336.png,20,0.5714,0,1,13,0
0,gen_56849.png,1,0.05,4,7,8,0
0,gen_85591.png,22,0.3729,16,3,17,0
0,gen_79616.png,0,0.0,11,0,31,0
0,gen_33968.png,0,0.0,0,2,0,0
0,gen_11772.png,1,0.0175,4,1,51,0
0,gen_82461.png,4,0.3077,1,5,3,0
0,gen_29981.png,46,0.5349,1,0,37,0
0,gen_97913.png,28,0.6222,6,5,2,1
0,gen_14756.png,18,0.4286,4,12,8,0
0,gen_77178.png,14,0.1728,15,3,49,0
0,gen_36926.png,7,0.1373,2,2,39,0
0,gen_72266.png,0,0.0,0,5,3,0
0,gen_17173.png,8,0.2857,4,8,8,0
0,gen_44970.png,35,0.6481,1,0,17,0
0,gen_57841.png,11,0.2037,2,5,31,0
0,gen_65998.png,21,0.3281,9,4,28,0
0,gen_68165.png,18,0.383,7,17,3,0
0,gen_57532.png,0,0.0,1,28,7,0
0,gen_79549.png,12,0.1818,13,33,6,0
0,gen_60080.png,39,0.4699,4,4,34,0
0,gen_67434.png,0,0.0,0,0,1,0
0,gen_10065.png,4,0.0952,11,7,20,0
